busto,cintura,quadril,altura,ombro,medida correta
107.16,88.24,114.25,157.65,38.87,G
84.1,70.81,91.35,157.33,37.6,P
104.82,85.66,113.98,178.16,32.51,G
94.52,79.92,102.49,152.68,39.54,M
88.96,68.6,94.03,176.7,35.61,P
114.36,96.94,125.08,172.33,36.34,GG
109.01,86.04,112.82,171.44,39.08,G
96.42,75.3,101.99,152.33,32.01,M
97.31,80.47,105.8,169.83,31.59,M
119.42,96.63,125.31,150.39,31.88,GG
78.67,58.52,84.82,179.96,37.75,PP
95.05,75.57,100.29,155.31,30.2,M
77.65,57.6,82.22,169.24,37.37,PP
84.99,65.93,94.57,152.16,38.67,P
99.81,76.65,102.31,163.95,34.45,M
74.61,56.07,85.1,151.47,34.11,PP
119.65,100.17,121.14,163.16,34.64,GG
74.78,60.73,81.17,167.55,38.29,PP
74.79,57.27,85.72,174.67,34.41,PP
77.91,60.84,84.92,163.29,32.32,PP
89.25,70.79,90.68,172.25,34.04,P
75.69,56.48,81.02,160.79,32.12,PP
115.55,95.94,124.42,165.9,38.67,GG
115.92,96.91,124.39,163.43,32.43,GG
78.82,56.97,80.41,158.96,34.51,PP
115.5,99.26,121.12,152.52,39.25,GG
86.31,67.88,94.18,176.93,30.63,P
95.49,79.69,104.09,176.45,32.18,M
108.0,88.61,111.72,176.37,30.85,G
109.01,89.32,111.59,154.34,37.85,G
88.36,67.03,95.85,170.19,38.49,P
86.8,66.78,91.97,154.15,33.36,P
118.33,95.68,123.67,170.17,32.71,GG
117.53,99.47,125.7,164.45,31.02,GG
78.65,56.85,85.04,175.75,36.76,PP
79.44,57.76,83.41,179.27,35.95,PP
95.57,80.86,105.23,154.99,37.74,M
87.45,65.25,91.79,152.8,36.2,P
84.69,65.49,93.22,164.67,30.2,P
108.28,90.87,113.09,174.3,34.48,G
89.68,65.85,92.55,153.64,34.85,P
78.66,58.17,83.06,169.41,38.92,PP
95.25,76.87,103.73,156.72,38.52,M
84.02,66.88,90.88,173.83,34.69,P
119.32,99.03,120.52,156.75,36.66,GG
75.94,57.85,82.01,167.22,39.38,PP
87.17,68.85,90.48,174.96,31.7,P
114.69,99.39,121.78,157.27,37.19,GG
89.67,67.36,94.93,161.87,37.0,P
75.26,58.05,82.37,179.31,33.12,PP
109.35,85.73,114.76,156.52,34.28,G
77.39,59.56,80.24,167.42,30.42,PP
117.59,99.37,125.0,164.12,37.41,GG
76.6,56.16,84.93,166.44,32.43,PP
94.01,78.82,104.68,163.77,30.98,M
87.97,67.64,90.18,177.45,34.91,P
77.34,59.07,81.79,178.65,37.9,PP
89.68,65.26,94.44,155.51,39.29,P
105.01,86.55,110.34,160.11,30.98,G
107.73,86.57,114.12,168.3,34.35,G
107.38,88.91,114.69,156.96,37.79,G
115.0,96.94,123.97,158.62,38.59,GG
78.65,58.36,83.26,155.84,34.24,PP
94.71,75.1,103.58,159.72,34.26,M
105.78,89.51,114.54,152.28,33.75,G
106.59,90.49,114.57,154.51,37.28,G
95.66,75.91,102.31,156.5,35.62,M
117.14,97.09,123.1,157.43,35.96,GG
77.54,60.69,81.68,157.27,31.11,PP
77.55,56.09,80.45,150.61,38.79,PP
74.77,55.28,83.4,171.93,31.01,PP
117.77,97.46,120.35,166.0,37.89,GG
88.82,65.59,93.38,170.15,37.75,P
105.05,87.78,110.18,151.72,34.84,G
96.87,80.19,103.47,177.34,38.35,M
107.0,85.43,112.63,176.77,36.63,G
84.58,70.42,95.48,171.48,36.33,P
99.7,77.31,101.57,152.13,36.6,M
84.43,66.62,95.22,157.69,31.41,P
97.17,79.83,102.21,176.16,33.21,M
119.24,100.68,122.16,157.77,35.65,GG
74.11,60.52,85.59,152.16,37.31,PP
114.75,98.4,121.75,154.34,31.61,GG
87.89,65.76,92.4,169.21,39.18,P
89.68,65.24,94.42,161.43,34.28,P
88.65,70.99,92.69,158.58,39.13,P
76.69,60.63,80.88,171.25,34.98,PP
109.41,85.29,111.09,173.17,39.3,G
109.49,88.77,111.66,169.02,33.02,G
109.03,85.85,110.88,161.46,33.65,G
106.47,90.54,113.06,179.27,30.2,G
109.19,89.5,113.56,167.1,39.76,G
87.82,65.01,90.21,153.39,38.83,P
96.87,79.09,104.27,170.62,36.99,M
117.33,99.29,122.68,166.25,31.23,GG
116.57,100.73,120.12,173.98,31.91,GG
108.33,90.27,115.66,166.58,38.31,G
74.37,60.5,81.53,166.02,37.11,PP
78.72,56.87,85.55,176.28,35.95,PP
109.27,88.79,111.03,154.04,35.84,G
84.34,69.32,91.46,160.57,38.6,P
79.73,59.44,82.46,152.84,34.26,PP
86.81,70.15,92.87,162.03,32.2,P
108.35,86.69,113.68,150.68,37.7,G
116.42,97.09,123.52,158.0,39.93,GG
79.73,57.56,84.12,160.42,36.63,PP
75.32,58.49,84.01,150.34,36.03,PP
109.38,90.61,115.23,176.66,39.03,G
79.34,59.71,83.21,158.26,32.84,PP
78.34,56.58,81.81,156.82,34.73,PP
117.33,97.29,123.1,159.68,39.58,GG
75.19,58.69,85.06,163.7,34.58,PP
99.84,80.06,104.06,167.81,37.31,M
116.43,95.7,122.33,154.81,30.1,GG
86.64,66.85,94.53,168.63,35.76,P
87.89,66.44,90.4,175.41,36.57,P
117.04,100.41,122.02,170.37,38.52,GG
119.59,96.27,125.05,179.67,30.93,GG
108.4,89.74,114.37,154.83,39.11,G
78.16,59.54,80.8,156.6,36.47,PP
98.08,77.81,100.01,175.97,31.95,M
99.19,77.47,102.0,156.16,32.3,M
94.37,80.94,105.01,164.09,35.54,M
119.8,97.78,124.81,155.27,36.14,GG
77.55,58.67,83.86,162.59,33.01,PP
87.85,66.32,91.73,160.0,39.85,P
84.28,67.22,95.23,170.76,37.37,P
118.1,96.84,125.08,166.04,39.08,GG
77.03,58.34,84.5,153.99,37.12,PP
75.33,56.85,83.19,165.04,32.73,PP
85.27,68.44,91.65,176.72,37.14,P
79.16,59.68,84.48,150.96,36.96,PP
76.04,58.8,85.05,163.07,39.72,PP
78.16,59.77,80.12,164.99,39.32,PP
117.12,99.18,120.97,160.68,33.52,GG
96.56,80.42,104.35,173.07,38.56,M
86.49,66.27,92.58,150.16,36.48,P
118.18,96.54,120.36,155.19,37.9,GG
87.73,69.33,94.17,153.85,39.35,P
105.26,85.35,113.57,157.77,34.29,G
89.33,70.5,92.99,175.93,39.61,P
85.59,68.91,95.16,153.43,37.25,P
119.95,99.19,123.02,176.58,38.7,GG
85.86,67.5,95.34,164.69,37.93,P
104.96,85.69,114.64,177.69,35.98,G
78.39,55.18,84.91,177.3,30.91,PP
106.45,86.28,111.03,153.09,31.81,G
119.83,95.58,122.04,165.23,39.62,GG
76.75,60.37,80.09,163.18,37.7,PP
106.88,90.62,112.15,164.92,31.86,G
115.17,100.96,120.89,160.12,39.86,GG
114.26,97.93,123.71,166.09,35.17,GG
78.08,58.59,85.33,170.17,30.02,PP
118.24,100.03,124.32,159.0,35.61,GG
77.1,60.03,80.01,150.68,36.32,PP
89.74,69.24,95.02,165.14,32.87,P
87.38,70.49,95.61,176.15,39.07,P
74.02,55.65,83.49,177.64,33.14,PP
98.45,75.63,105.39,174.61,32.57,M
86.7,67.29,95.57,162.63,37.35,P
84.72,65.11,92.88,161.6,39.28,P
78.92,59.08,81.84,163.26,39.86,PP
78.06,56.21,81.24,162.05,37.36,PP
86.27,65.74,90.58,173.91,34.39,P
117.33,95.1,124.8,153.35,36.79,GG
96.31,80.95,105.29,176.09,39.27,M
104.62,89.02,111.09,163.89,36.36,G
117.41,95.18,124.79,171.92,36.74,GG
79.64,60.58,82.63,157.57,36.73,PP
99.2,77.98,101.45,164.59,34.91,M
108.43,89.54,110.78,179.14,31.99,G
86.08,70.86,94.48,162.58,31.33,P
119.76,95.7,121.38,160.79,36.63,GG
75.15,60.17,83.84,152.07,38.43,PP
119.71,99.08,121.27,176.98,33.55,GG
118.25,99.29,122.77,154.11,33.62,GG
109.21,88.23,112.87,152.29,37.16,G
99.79,77.78,103.84,166.96,35.54,M
96.75,79.47,104.28,162.63,38.03,M
89.1,68.72,94.89,169.98,32.73,P
98.57,75.88,102.24,177.14,36.32,M
75.24,56.19,80.59,174.78,33.58,PP
84.22,68.99,93.06,159.77,36.72,P
116.2,97.07,125.27,152.28,33.32,GG
115.64,99.0,124.81,160.55,33.33,GG
117.01,95.33,120.04,167.66,31.0,GG
105.48,89.45,111.81,165.82,36.86,G
85.73,69.43,92.29,172.92,36.99,P
85.44,70.72,91.34,174.45,32.83,P
95.08,80.71,100.2,177.81,38.18,M
94.83,76.44,101.6,175.78,36.37,M
114.25,96.44,122.5,172.11,30.79,GG
86.49,68.07,90.85,179.74,33.16,P
99.03,80.08,104.28,175.96,37.65,M
106.94,87.93,113.16,163.73,32.22,G
106.94,89.31,115.92,158.31,34.14,G
87.28,69.09,94.22,173.5,32.99,P
95.14,75.82,104.43,158.79,32.45,M
118.82,97.13,122.44,178.1,35.57,GG
105.2,89.66,111.6,157.45,35.01,G
87.61,69.39,93.71,170.44,30.85,P
86.89,66.31,94.18,168.85,33.24,P
87.41,67.59,95.82,152.6,34.29,P
99.65,75.89,105.1,177.8,38.05,M
86.71,66.87,91.43,153.94,37.59,P
119.82,96.85,121.56,171.75,33.5,GG
119.28,99.63,125.9,151.55,31.71,GG
94.15,75.0,103.64,168.06,39.64,M
85.37,69.59,91.32,175.2,37.15,P
86.0,69.26,94.27,178.33,32.55,P
99.6,75.64,101.88,167.85,38.74,M
98.41,79.61,105.45,158.76,36.08,M
94.4,78.35,101.35,160.39,37.46,M
94.42,75.64,103.71,179.17,31.71,M
109.0,86.49,115.91,157.56,35.19,G
84.66,66.76,92.16,159.59,36.72,P
106.05,90.76,113.05,170.8,39.97,G
86.43,67.87,92.48,171.55,33.13,P
119.43,99.13,120.16,151.2,37.66,GG
99.7,78.78,101.35,176.5,39.14,M
105.08,87.9,112.93,159.2,36.67,G
118.97,96.74,125.67,168.0,39.09,GG
118.1,100.71,122.86,158.11,35.24,GG
77.17,59.96,81.41,151.58,31.33,PP
88.82,67.63,95.26,154.87,34.0,P
97.45,79.42,101.72,164.7,35.81,M
96.66,75.35,101.52,178.67,31.62,M
109.7,85.8,114.21,167.99,35.41,G
87.37,69.7,94.3,177.42,30.14,P
109.87,89.36,115.11,153.36,38.32,G
117.98,100.67,120.6,174.32,31.64,GG
88.96,66.32,93.36,178.78,39.17,P
106.03,86.34,112.49,152.04,35.66,G
109.01,88.56,113.41,151.96,39.33,G
95.2,75.1,104.62,178.56,32.42,M
99.25,75.01,100.35,170.96,37.72,M
99.17,77.39,105.14,166.64,34.33,M
98.6,76.52,105.84,175.95,38.76,M
84.16,69.85,90.94,152.91,38.15,P
74.93,58.71,85.97,158.93,35.78,PP
85.71,67.34,92.95,175.46,32.09,P
96.6,77.75,100.19,178.69,39.81,M
97.84,79.54,103.35,157.08,34.99,M
95.61,80.79,101.64,173.34,36.62,M
118.97,96.8,121.19,166.35,38.52,GG
98.68,79.99,103.63,154.67,30.05,M
87.01,69.07,93.74,175.13,37.11,P
74.52,57.87,82.01,164.32,35.38,PP
76.8,59.06,84.11,170.17,37.9,PP
85.51,66.21,92.67,172.54,30.54,P
104.1,90.1,114.51,166.99,32.71,G
106.67,85.18,110.71,173.79,33.47,G
109.91,88.17,113.8,153.03,34.7,G
105.36,88.41,112.46,173.09,35.82,G
98.69,80.27,102.97,159.93,38.35,M
116.17,95.7,123.06,159.02,32.35,GG
115.01,95.73,123.2,174.43,35.24,GG
107.52,87.6,110.73,179.87,30.45,G
97.74,80.1,103.73,176.93,38.66,M
108.5,87.95,113.49,179.03,31.15,G
79.26,55.45,83.86,152.02,35.27,PP
94.54,75.65,104.12,161.45,34.97,M
77.42,55.36,84.14,165.64,31.91,PP
116.97,96.64,120.81,171.73,39.4,GG
118.45,100.02,124.34,154.11,34.65,GG
86.2,69.23,92.09,163.51,37.22,P
86.86,69.05,91.93,172.56,31.17,P
119.13,99.46,120.18,166.26,34.9,GG
89.6,67.73,92.4,152.66,35.85,P
105.29,87.51,115.92,170.59,33.54,G
88.08,70.11,94.7,168.01,35.66,P
89.88,67.86,91.96,150.93,30.98,P
85.07,65.75,93.46,178.24,36.4,P
79.13,55.85,84.41,170.28,31.67,PP
96.71,75.13,100.59,153.31,30.6,M
109.19,88.32,115.97,150.83,33.57,G
104.38,87.28,110.9,172.76,31.4,G
75.54,57.25,80.26,173.36,36.76,PP
98.13,80.96,103.16,179.9,30.23,M
99.4,75.21,102.03,177.87,39.42,M
74.32,58.37,83.2,159.67,32.79,PP
76.28,58.72,85.27,178.43,30.46,PP
118.09,95.45,125.23,173.38,35.98,GG
96.9,77.6,100.5,160.52,33.42,M
106.89,87.15,112.88,155.06,36.9,G
94.05,77.96,102.54,166.07,32.36,M
118.66,95.11,122.67,160.23,33.06,GG
88.81,68.58,92.88,160.56,39.78,P
77.95,58.74,82.74,177.73,33.07,PP
97.46,77.65,102.85,159.25,32.74,M
109.48,90.82,115.41,168.34,37.58,G
85.6,69.03,92.74,168.35,37.65,P
89.61,67.34,94.62,152.16,35.88,P
89.01,67.77,90.84,155.21,31.65,P
104.86,88.12,112.65,152.16,31.14,G
109.89,90.77,110.29,170.08,34.8,G
89.57,65.8,95.79,162.1,35.06,P
117.91,100.2,124.58,162.11,35.57,GG
77.48,60.91,80.98,166.19,37.2,PP
89.52,67.66,94.95,160.06,39.03,P
77.11,58.52,83.75,159.27,30.02,PP
107.2,87.11,114.66,171.19,30.47,G
94.1,80.67,104.8,178.51,33.48,M
94.65,78.96,105.37,172.49,36.93,M
74.79,57.9,82.28,176.18,34.1,PP
115.99,96.98,124.58,178.66,33.79,GG
85.37,66.64,95.3,177.41,31.34,P
96.69,79.03,102.35,156.08,35.94,M
98.16,78.35,105.86,167.24,33.9,M
109.88,89.91,114.25,154.92,31.79,G
88.36,69.91,91.86,169.88,32.58,P
99.95,76.83,101.56,165.78,32.62,M
95.37,78.82,100.58,154.19,33.83,M
74.68,57.91,84.1,167.77,32.36,PP
99.0,75.99,105.11,173.54,34.98,M
114.99,96.87,121.28,151.54,33.14,GG
86.18,66.86,92.12,164.22,30.32,P
105.34,86.82,110.92,178.46,30.08,G
118.11,95.79,123.08,152.76,34.43,GG
76.35,59.98,81.45,165.4,38.14,PP
116.61,96.56,125.46,175.2,33.98,GG
89.7,66.65,93.7,165.01,30.98,P
94.17,80.33,103.05,177.47,34.21,M
104.96,87.6,112.9,156.57,36.51,G
104.41,89.33,114.61,168.39,34.43,G
89.1,65.78,91.29,152.86,37.25,P
119.38,97.62,122.1,153.53,36.5,GG
96.42,78.11,105.83,169.59,38.1,M
117.08,100.62,124.76,176.48,35.67,GG
114.99,99.58,121.73,152.75,31.8,GG
77.95,56.41,84.31,170.39,33.02,PP
86.71,68.2,95.55,159.19,32.55,P
94.65,75.94,102.78,160.97,34.41,M
77.11,55.45,83.6,177.56,31.98,PP
79.85,59.66,83.8,174.31,34.13,PP
108.73,90.37,114.88,179.65,38.39,G
76.15,56.18,85.84,173.27,39.56,PP
97.06,76.86,101.37,166.75,34.16,M
94.63,80.12,102.47,162.05,38.88,M
77.0,56.19,80.34,151.45,35.88,PP
116.03,100.67,121.74,173.03,32.97,GG
105.56,86.42,110.56,155.14,39.71,G
104.9,88.9,112.31,166.02,36.27,G
79.48,59.78,83.32,167.22,39.74,PP
104.48,89.69,112.78,154.94,36.41,G
98.83,78.82,104.25,179.21,37.78,M
107.98,91.0,110.88,155.72,35.59,G
79.05,56.14,82.88,171.13,36.02,PP
99.24,79.87,100.09,177.35,36.25,M
97.33,79.8,105.44,175.41,37.18,M
85.86,69.07,91.38,150.7,38.59,P
77.42,57.33,83.05,167.34,33.33,PP
88.41,65.35,90.13,154.6,34.1,P
95.12,80.37,100.42,154.99,37.39,M
85.98,66.08,90.55,163.95,39.26,P
89.74,66.14,92.67,172.76,33.39,P
104.49,86.41,112.87,161.89,35.23,G
84.43,68.65,93.21,178.29,35.47,P
106.31,90.64,111.5,161.03,37.91,G
99.54,79.49,100.84,151.87,39.69,M
77.26,56.36,83.45,170.42,36.48,PP
86.46,65.57,92.57,170.36,39.62,P
119.04,100.48,125.8,155.1,39.9,GG
118.35,95.38,121.51,150.49,38.57,GG
75.6,58.29,82.23,168.77,33.28,PP
77.83,55.07,82.91,153.94,31.53,PP
115.2,98.35,123.38,155.7,35.34,GG
97.0,77.48,102.11,159.71,38.68,M
105.76,89.46,112.88,167.27,39.32,G
98.78,75.04,103.87,153.1,32.54,M
97.76,77.32,105.09,150.67,37.25,M
84.01,68.05,93.96,178.39,38.02,P
78.19,57.31,82.39,169.18,37.11,PP
76.13,58.56,85.57,173.71,34.71,PP
104.35,85.81,110.24,151.72,33.03,G
118.35,100.96,124.04,162.39,37.08,GG
109.63,86.05,112.4,177.48,38.51,G
76.07,56.72,84.27,177.81,39.75,PP
108.9,90.56,111.44,152.88,31.9,G
118.77,95.46,124.19,169.88,37.89,GG
84.68,69.63,91.15,170.75,36.63,P
75.45,59.29,84.83,172.38,34.35,PP
119.25,99.84,122.13,155.34,32.12,GG
94.02,80.34,105.01,178.66,38.43,M
107.56,89.53,113.21,172.88,34.73,G
84.46,65.93,93.14,160.4,39.09,P
117.47,96.07,122.72,155.89,35.67,GG
115.37,98.7,125.11,172.62,39.41,GG
117.25,100.79,121.41,178.89,34.64,GG
95.36,76.68,105.02,173.62,30.63,M
84.33,69.49,94.63,169.78,30.47,P
95.71,75.28,100.11,173.15,31.64,M
117.41,98.7,122.31,167.75,33.09,GG
85.0,65.09,90.58,164.39,39.4,P
96.9,75.71,101.06,152.07,35.42,M
88.54,70.04,94.66,154.83,32.47,P
105.49,85.22,113.28,162.04,30.39,G
94.78,76.34,104.05,178.7,30.25,M
79.93,57.25,84.91,164.23,30.82,PP
89.06,67.69,92.2,150.16,38.69,P
77.4,57.57,80.31,162.55,35.79,PP
77.56,55.12,82.35,173.99,36.31,PP
79.82,59.68,83.13,167.33,38.78,PP
84.65,67.61,90.3,157.7,39.7,P
89.34,69.86,91.97,168.45,36.2,P
104.5,88.21,111.86,157.31,30.44,G
109.35,85.16,113.94,172.22,36.7,G
104.62,86.38,115.87,178.62,32.92,G
94.93,76.64,103.79,165.08,37.13,M
109.93,89.23,111.24,172.44,33.36,G
106.67,88.66,114.32,175.85,37.14,G
105.73,89.57,112.71,173.01,32.29,G
117.77,95.13,120.14,152.78,37.34,GG
94.57,77.86,100.61,160.78,38.77,M
99.64,79.75,104.44,153.84,35.78,M
119.33,100.14,123.71,162.95,39.82,GG
75.44,60.5,84.84,170.96,33.83,PP
114.51,95.29,125.12,159.77,34.9,GG
118.2,96.84,124.43,175.04,39.3,GG
105.77,89.82,110.79,159.42,35.38,G
106.69,89.31,111.54,152.25,30.65,G
78.7,56.4,84.84,163.38,34.06,PP
105.65,85.85,110.72,177.79,39.01,G
88.15,68.88,94.49,179.82,33.09,P
116.02,95.88,121.5,170.38,36.25,GG
96.1,76.72,100.34,172.13,32.22,M
77.39,60.71,82.94,169.41,35.0,PP
114.64,98.33,122.05,176.12,36.64,GG
74.86,57.71,83.8,161.8,38.59,PP
78.16,56.11,85.33,159.18,34.58,PP
115.32,95.18,121.43,153.63,35.46,GG
75.53,56.42,83.98,156.32,30.09,PP
105.89,86.28,111.82,177.36,32.91,G
96.05,80.69,104.45,174.79,34.09,M
95.14,80.1,102.63,152.55,30.5,M
86.01,70.21,92.27,167.97,37.67,P
97.63,75.75,100.31,164.89,31.82,M
95.48,80.13,100.84,164.61,32.46,M
87.74,67.07,90.84,161.4,31.72,P
86.66,68.28,90.96,162.16,32.55,P
108.12,87.94,111.84,164.58,39.77,G
77.27,56.54,82.15,158.63,37.08,PP
87.58,68.3,94.7,167.29,36.41,P
77.06,56.08,84.01,174.9,36.07,PP
114.91,96.36,125.04,161.52,33.16,GG
79.54,55.75,82.03,154.61,30.16,PP
104.79,89.1,114.69,168.92,39.1,G
107.08,89.48,111.97,167.09,37.49,G
105.57,89.16,112.91,170.12,34.15,G
77.46,58.64,83.42,168.55,31.32,PP
94.79,76.64,103.45,157.49,33.96,M
74.59,59.05,80.42,165.86,33.87,PP
114.21,98.54,120.4,158.08,30.3,GG
76.83,56.31,85.92,170.54,33.96,PP
114.33,98.22,123.2,158.31,39.15,GG
107.08,85.42,114.61,150.02,37.05,G
109.6,85.3,111.2,175.37,32.24,G
95.1,77.78,101.47,167.94,39.13,M
78.83,57.72,83.99,164.61,39.32,PP
106.6,89.65,112.55,168.21,32.08,G
114.53,100.32,123.99,177.77,39.06,GG
108.49,87.93,111.5,173.93,33.67,G
97.04,77.8,104.0,156.41,38.84,M
116.93,100.0,121.39,176.46,30.29,GG
107.42,86.56,111.8,157.36,32.31,G
106.14,90.06,114.41,156.37,32.23,G
75.51,55.55,80.25,152.14,39.79,PP
99.98,77.92,104.12,157.31,35.31,M
106.49,85.41,114.95,159.58,30.93,G
115.95,97.62,125.9,172.59,32.51,GG
74.08,58.07,84.09,164.43,32.54,PP
119.18,95.31,121.78,154.61,33.39,GG
88.4,66.43,90.09,178.52,31.34,P
85.95,65.61,91.04,172.03,36.45,P
105.83,86.72,113.78,175.23,34.21,G
86.35,70.9,92.67,157.18,36.59,P
74.92,60.02,82.56,161.19,34.3,PP
107.81,87.99,114.16,172.47,31.9,G
78.37,59.17,81.38,171.54,35.02,PP
88.76,66.59,93.33,176.21,33.59,P
74.07,57.89,84.14,152.39,33.91,PP
116.69,100.31,120.31,166.74,39.07,GG
118.59,95.05,120.5,173.22,30.96,GG
115.21,99.4,125.57,159.16,35.36,GG
79.54,55.98,81.55,153.61,37.56,PP
84.52,69.51,94.72,150.21,30.26,P
94.47,78.12,101.31,171.99,32.69,M
78.37,55.07,82.93,172.52,36.72,PP
84.54,67.3,90.98,178.83,36.98,P
106.74,88.95,110.51,167.41,39.38,G
88.09,66.98,93.85,174.85,38.11,P
107.66,89.49,110.21,174.79,38.87,G
88.78,70.9,92.1,167.19,32.13,P
76.75,60.92,80.55,174.52,34.74,PP
86.05,70.62,95.22,152.38,30.81,P
85.73,66.8,95.25,152.88,31.85,P
86.22,67.89,93.86,166.85,31.96,P
108.01,89.54,110.64,150.98,38.33,G
114.94,97.02,120.33,155.4,35.06,GG
97.59,78.82,104.09,151.32,32.3,M
94.37,75.93,103.77,179.39,31.84,M
94.64,78.35,102.76,170.69,37.97,M
85.04,67.84,93.95,155.17,34.36,P
98.66,75.02,104.75,152.81,30.55,M
78.84,60.16,84.67,169.47,36.02,PP
105.73,90.9,113.63,170.9,37.0,G
118.93,96.08,125.68,154.05,30.63,GG
116.5,98.24,123.2,177.77,32.58,GG
104.35,88.61,110.87,173.17,33.68,G
75.22,58.82,83.39,156.4,34.16,PP
84.93,66.7,93.44,173.39,31.02,P
98.5,77.54,101.73,153.74,31.47,M
75.3,56.21,82.5,156.62,39.23,PP
99.1,78.96,105.01,153.0,30.8,M
75.71,57.58,83.6,165.59,35.85,PP
104.93,86.44,111.28,166.63,31.91,G
86.01,66.0,92.14,161.84,35.52,P
109.03,88.83,114.98,164.79,37.22,G
117.79,96.22,122.85,176.38,36.62,GG
104.26,87.76,112.41,156.42,31.28,G
96.09,78.74,100.21,177.67,32.24,M
108.17,86.7,110.63,164.03,38.45,G
99.54,77.32,104.73,172.23,31.96,M
94.36,75.34,104.53,166.16,36.43,M
107.35,87.94,115.86,158.5,30.75,G
118.78,100.9,120.26,164.68,38.85,GG
74.27,57.01,83.41,172.58,32.0,PP
115.06,95.83,121.58,168.6,38.3,GG
88.91,70.02,90.33,177.29,37.54,P
104.52,87.5,111.01,155.91,39.94,G
88.5,65.6,92.39,178.36,31.51,P
109.14,85.39,114.39,174.9,31.49,G
118.38,99.66,122.4,160.89,34.06,GG
97.0,78.71,104.5,161.73,33.79,M
104.24,86.1,110.08,165.61,36.09,G
97.93,80.81,103.17,154.96,34.64,M
119.75,98.03,125.66,165.13,35.09,GG
115.3,100.42,120.45,163.99,38.97,GG
104.9,85.08,112.32,150.62,37.51,G
105.15,90.08,115.28,169.16,34.23,G
79.48,57.46,84.76,152.8,35.85,PP
108.38,86.17,112.08,164.65,35.09,G
109.07,88.57,115.24,179.22,35.42,G
77.29,59.1,85.71,166.58,34.51,PP
74.98,60.77,82.57,158.39,37.34,PP
76.86,59.9,84.88,174.81,30.32,PP
119.31,99.61,124.74,172.85,31.06,GG
86.8,69.24,94.61,153.29,37.32,P
106.06,90.38,113.45,153.39,33.73,G
89.77,70.35,92.75,175.23,32.37,P
109.65,87.62,110.21,165.5,30.68,G
99.72,75.53,100.83,155.22,35.86,M
99.43,80.75,104.94,163.66,31.8,M
108.74,89.68,112.65,176.55,33.37,G
105.87,90.88,114.68,177.92,38.22,G
77.07,60.74,82.58,157.62,38.07,PP
94.18,79.43,101.7,178.73,31.14,M
97.19,77.25,101.57,162.5,36.63,M
79.54,59.9,80.19,164.34,31.83,PP
76.99,58.39,84.06,158.54,38.23,PP
87.66,66.02,94.71,156.13,38.25,P
75.24,57.72,82.21,158.69,31.36,PP
88.68,69.97,93.14,155.55,37.97,P
99.78,75.54,103.3,150.89,32.93,M
106.68,85.15,112.24,179.75,30.02,G
104.28,89.21,113.37,158.61,30.58,G
78.6,58.02,84.76,170.05,39.58,PP
105.72,89.14,111.86,163.0,38.48,G
85.19,65.43,93.18,168.2,37.75,P
85.99,69.59,93.77,163.46,33.91,P
88.16,67.08,95.93,166.04,32.5,P
95.44,76.55,105.23,174.92,33.62,M
86.73,68.06,93.28,168.7,38.83,P
87.8,67.94,95.92,165.38,31.59,P
78.63,60.76,81.55,158.52,33.98,PP
114.09,97.3,123.64,167.79,31.5,GG
116.06,97.42,125.23,177.44,37.28,GG
89.61,69.33,92.05,158.95,37.73,P
76.68,55.12,81.82,171.72,31.9,PP
119.61,99.24,122.4,162.76,38.79,GG
106.62,90.1,111.54,170.7,33.06,G
74.5,60.16,82.85,170.8,31.53,PP
117.61,95.0,123.45,152.43,39.89,GG
89.46,67.82,95.41,157.6,39.69,P
76.25,59.23,84.64,172.79,37.88,PP
86.83,67.74,93.65,163.73,33.82,P
118.27,95.47,122.47,164.15,36.85,GG
86.39,69.34,90.19,152.95,36.0,P
119.18,98.84,122.99,178.78,33.79,GG
94.97,78.66,100.51,179.81,36.46,M
108.43,90.5,114.07,154.0,30.56,G
89.89,65.46,93.86,165.41,34.2,P
86.84,70.52,94.5,157.44,39.66,P
97.2,77.92,103.42,161.47,32.61,M
116.26,99.61,122.8,167.57,34.49,GG
89.69,68.42,95.49,168.81,35.94,P
87.18,68.48,93.11,151.34,36.62,P
84.48,65.77,90.31,173.91,37.09,P
106.47,86.27,114.24,156.97,32.54,G
87.6,69.67,92.9,161.17,38.3,P
76.1,59.38,82.92,176.58,31.64,PP
77.62,58.27,82.59,155.77,39.23,PP
109.0,89.5,111.4,159.18,30.65,G
106.07,85.74,110.53,158.45,32.09,G
117.55,99.12,125.48,167.57,35.05,GG
84.06,68.36,92.61,161.2,34.53,P
79.35,56.25,83.71,161.7,36.92,PP
84.75,66.2,92.23,171.99,37.27,P
87.51,66.64,90.41,155.91,30.24,P
107.76,86.48,114.62,155.01,30.24,G
84.3,68.48,94.08,155.44,35.05,P
86.79,68.41,95.8,166.87,34.74,P
98.49,78.68,101.69,162.97,32.82,M
78.38,59.91,80.23,171.9,37.64,PP
95.27,78.44,103.88,165.65,30.92,M
116.44,98.19,124.69,173.55,37.34,GG
106.01,90.46,115.84,152.36,34.7,G
107.91,85.05,112.62,167.16,38.71,G
79.82,55.29,80.27,155.95,33.01,PP
96.88,76.45,103.25,161.73,35.17,M
107.3,88.02,112.6,159.91,30.27,G
118.66,97.79,121.1,178.64,30.99,GG
89.54,65.67,94.59,161.15,33.95,P
99.89,75.26,100.27,178.18,31.8,M
